,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,label,location_known,length,contains_emoji,contains_tag,contains_at,contains_link
7102,1,0,46988,435,778,1,7865,0,5.967,1318,0,0,128,0,1,0,0
7103,0,0,2187,116133,75,1,42082,1,15.644,2690,0,0,115,0,0,1,0
7104,0,0,29366,6608,1400,1,35012,1,8.356,4190,0,1,160,0,0,1,0
7105,0,0,581,10805964,357,1,14515,1,3.486,4164,0,0,40,0,0,0,0
7106,0,0,823,359,64,1,1689,0,0.696,2425,0,0,138,0,0,0,1
7107,0,0,8995,294,809,1,7190,0,1.738,4136,0,0,149,0,0,1,0
7108,1,0,14,37,0,0,191,0,0.063,3040,0,0,69,0,1,0,0
7109,0,0,789,355,330,1,19959,0,5.148,3877,0,0,18,0,0,0,0
7110,0,0,11696,85434,451,1,8953,1,2.146,4172,0,0,155,0,1,1,0
7111,0,0,7796,1247,356,1,31625,0,7.575,4175,0,0,133,0,0,0,0
7112,0,0,276,4969394,214,0,7667,1,2.106,3640,0,0,137,0,1,1,0
7113,1,0,3163,111,528,1,2492,0,1.746,1427,0,0,150,0,0,0,0
7114,0,0,1751,564,192,0,12399,0,2.97,4175,0,1,142,0,0,0,0
7115,0,0,10904,686,280,0,11809,0,3.663,3224,0,0,101,0,1,1,0
7116,0,0,0,1373,1865,0,4528,0,1.844,2456,0,0,33,0,0,0,0
7117,0,0,51709,10965,11019,1,3518,0,0.86,4091,0,0,112,0,0,0,0
7118,0,0,15642,7569,2878,1,9946,1,2.199,4523,0,0,152,0,1,1,0
7119,0,0,454,2019944,3636,1,9188,1,2.369,3879,0,0,11,0,0,0,0
7120,0,0,2038,250,532,1,6113,0,1.509,4052,0,0,68,0,1,0,0
7121,0,0,6275,228,663,1,2930,0,0.8,3663,0,0,116,0,0,0,0
7122,1,0,525,271075,0,1,462,1,0.173,2675,0,1,58,0,0,0,0
7123,0,0,14322,7772,832,1,100076,1,24.421,4098,0,0,129,0,0,0,0
7124,0,0,63939,2104,2041,1,40707,0,10.149,4011,0,0,104,0,1,0,0
7125,1,0,61950,662,3006,0,17667,0,23.004,768,0,0,145,0,0,0,0
7126,0,0,20943,394,813,1,11902,0,2.822,4218,0,0,90,0,0,0,0
7127,0,0,103,355,569,1,2522,0,0.519,4861,0,0,93,0,0,0,0
7128,0,0,311,3078,2655,1,60501,0,12.322,4910,0,0,113,0,0,0,0
7129,0,0,796,2651,285,0,9413,0,2.316,4064,0,0,149,0,0,0,0
7130,0,0,61817,138252,2131,1,14415,1,3.628,3973,0,0,115,0,0,0,0
7131,0,0,3420,489,463,0,117268,0,29.816,3933,0,0,59,0,0,0,0
7132,0,0,185,70962,28,1,11459,0,3.01,3807,0,1,74,0,0,1,0
7133,1,0,86,0,0,0,203,0,0.14,1445,0,1,98,0,0,0,0
7134,0,0,2454,980,2113,1,5249,0,1.325,3963,0,0,147,0,0,0,0
7135,0,0,11588,452,265,0,5244,0,1.621,3235,0,0,8,0,0,0,0
7136,0,0,70106,372960,1602,1,24489,1,5.719,4282,0,0,167,0,0,1,1
7137,0,0,5888,33,124,1,3503,0,0.855,4095,0,0,78,0,0,0,0
7138,0,0,37069,15900,953,1,35237,0,7.834,4498,0,0,156,0,0,1,0
7139,0,0,23661,154345,324,0,3303,1,0.963,3430,0,1,76,0,0,0,1
7140,0,0,211,4510,75,1,2200,0,0.639,3443,0,1,63,0,0,1,0
7141,0,0,21016,842454,1712,0,51966,1,12.468,4168,0,0,126,0,0,1,1
7142,0,0,41867,22386,1065,0,251107,1,65.804,3816,0,0,60,0,0,1,0
7143,0,0,18373,622,825,1,26990,0,9.259,2915,0,0,63,0,0,0,0
7144,0,0,1903,1658,2285,1,13828,1,4.596,3009,0,0,128,0,1,1,0
7145,0,0,580,1055737,95,1,1045,1,0.526,1987,0,0,70,0,0,1,0
7146,0,0,1456,473,396,1,2617,0,0.632,4140,0,1,160,0,1,0,0
7147,0,0,612,5984,429,1,1211,1,0.302,4013,0,0,88,0,0,0,0
7148,0,0,34,213344,79,1,534,1,0.128,4158,0,0,47,0,0,0,0
7149,1,0,3653,213,648,1,8139,0,2.471,3294,0,0,103,0,1,1,0
7150,0,0,315,69,172,1,2221,0,0.577,3850,0,0,47,0,0,0,0
7151,1,0,175,100,759,0,691,0,0.222,3115,0,0,21,0,0,0,0
7152,0,0,24443,5257,2957,1,36413,0,8.923,4081,0,0,141,0,0,0,0
7153,0,0,3116,600282,295,0,16716,0,4.125,4052,0,1,159,0,0,1,0
7154,1,0,937,130,116,0,750,0,0.749,1002,0,0,114,0,0,0,0
7155,0,0,11808,286,1589,1,1589,0,0.512,3104,0,0,111,0,0,0,0
7156,0,0,1032,4156903,217,1,1794,1,0.431,4162,0,0,22,0,0,0,0
7157,0,0,140,1686649,174,1,6502,1,1.572,4137,0,0,154,0,0,0,0
7158,1,0,9543,1206738,1303,0,39000,1,10.013,3895,0,0,57,0,0,0,1
7159,0,0,8413,10176,385,0,12501,1,4.457,2805,0,1,121,0,0,0,0
7160,1,0,6836,4150,1025,0,22557,1,6.168,3657,0,1,133,0,0,1,0
7161,0,0,6049,889,911,1,3353,0,0.811,4134,0,0,132,0,1,0,0
7162,1,0,1169,931,1806,0,579,0,0.462,1254,0,1,158,0,0,1,0
7163,1,0,1651,31,72,0,1243,0,1.113,1117,0,0,47,0,0,0,0
7164,0,0,96,45,57,0,77,0,0.068,1138,0,1,158,0,0,0,0
7165,0,0,1498,172193,1528,0,121122,1,30.586,3960,0,0,107,0,0,0,0
7166,1,0,804,1369598,546,0,1577,1,0.464,3397,0,1,51,0,0,0,1
7167,0,0,276,1287721,775,1,3953,1,1.22,3241,0,0,91,0,1,0,1
7168,1,0,40,0,0,0,101,0,0.07,1444,0,1,40,0,0,0,0
7169,0,0,31166,1660691,3385,0,19302,1,5.041,3829,0,0,105,0,0,0,0
7170,0,0,350,204,196,0,31324,0,8.181,3829,0,1,52,0,0,0,0
7171,0,0,406,1067719,33,1,1214,1,0.322,3766,0,0,59,0,1,1,0
7172,0,0,1377,1471970,84,1,1048,1,0.491,2134,0,0,124,0,1,0,0
7173,0,0,25007,23526,2110,1,21632,1,5.765,3752,0,0,125,0,1,1,0
7174,0,0,2157,2770,3152,1,5028,0,1.302,3862,0,0,151,0,1,1,0
7175,1,0,34618,262,224,1,2947,0,1.578,1867,0,0,33,0,0,0,0
7176,0,0,3958,1733729,406,1,265383,1,63.979,4148,0,0,74,0,0,0,0
7177,0,0,1298,2772478,342,0,209,1,0.051,4074,0,0,37,0,0,1,0
7178,0,0,2252,39117,189,0,2693,1,0.77,3496,0,0,45,0,0,0,0
7179,1,0,640,3501404,451,1,12923,0,3.564,3626,0,0,52,0,0,0,0
7180,0,0,2168,3170,1453,1,11483,0,3.815,3010,0,0,158,0,0,1,0
7181,1,0,39699,43,87,0,977,0,0.916,1067,0,0,63,0,0,0,0
7182,0,0,51063,9943,2567,1,32802,0,10.146,3233,0,0,36,0,0,0,0
7183,0,0,27948,1188,519,1,56160,0,20.209,2779,0,0,21,0,0,0,0
7184,0,0,43987,17239,3713,1,35969,1,12.382,2905,0,0,77,0,0,0,1
7185,1,0,38240,414,280,1,44526,0,19.452,2289,0,0,64,0,0,1,0
7186,0,0,436,2832,774,0,35851,1,8.938,4011,0,0,156,0,1,1,0
7187,1,0,657,95,145,0,729,0,0.595,1225,0,0,126,0,0,1,0
7188,0,0,3252,11558,1457,1,13424,1,3.15,4262,0,0,144,0,0,1,0
7189,1,0,15215,253,1810,0,3244,0,2.801,1158,0,0,70,0,0,0,0
7190,1,0,67,2,0,0,154,0,0.107,1444,0,1,94,0,0,0,0
7191,0,0,400,908343,2739,1,41862,1,9.941,4211,0,1,133,0,0,1,1
7192,1,0,29204,1035,898,1,11042,0,2.632,4195,0,0,71,0,1,1,0
7193,1,0,1305,48,108,0,1731,0,1.244,1392,0,0,97,0,1,0,0
7194,0,0,18,67842,15,1,9410,0,3.052,3083,0,0,94,0,0,1,1
7195,1,0,30373,560,527,0,9993,0,11.868,842,0,0,125,0,1,0,0
7196,0,0,1617,437,1032,1,4211,0,0.972,4333,0,0,131,0,0,1,1
7197,1,0,183,0,0,0,322,0,0.236,1363,0,1,68,0,0,0,0
7198,0,0,136932,1156,2533,1,33293,1,8.112,4104,0,1,105,0,0,1,0
7199,1,0,2495,3236903,161,1,10657,1,3.143,3391,0,0,55,0,0,0,0
7200,0,0,2699,653282,750,0,13884,1,3.359,4133,0,1,64,0,0,1,0
7201,0,0,9218,506,347,0,15736,0,6.543,2405,0,1,104,0,0,0,0
7202,0,0,24898,1965,2911,1,23022,0,5.65,4075,0,0,147,0,1,0,0
7203,1,0,491,51,128,1,2867,0,0.852,3365,0,0,58,0,0,0,0
7204,1,0,3105,432,567,1,2406,0,0.754,3189,0,0,98,0,0,0,0
7205,1,0,50300,1478,1469,1,42888,0,44.123,972,0,1,130,0,0,0,0
7206,0,0,204348,1270,1493,1,195455,0,87.413,2236,0,0,72,0,1,0,0
7207,0,0,2104,76148,3455,0,7608,1,2.317,3284,0,0,92,0,0,0,0
7208,0,0,61871,105,445,0,19697,0,10.259,1920,0,0,80,0,1,0,0
7209,0,0,148466,497,304,1,45490,0,17.409,2613,0,0,51,0,0,0,0
7210,1,0,10019,274927,2684,0,12940,1,4.193,3086,0,0,17,0,0,0,0
7211,1,0,6975,1563,1262,1,5413,1,3.989,1357,0,0,70,0,0,0,0
7212,0,0,6120,502,1506,0,7148,0,1.877,3808,0,0,151,0,1,0,0
7213,1,0,121656,846,1232,0,38682,0,31.707,1220,0,0,130,0,1,0,1
7214,0,0,15336,1678,797,1,2498,0,0.797,3133,0,0,153,0,0,0,0
7215,0,0,8902,4732,1439,1,11862,1,3.115,3808,0,0,120,0,0,0,0
7216,0,0,2610,203697,128930,1,28427,0,6.817,4170,0,0,118,0,1,0,0
7217,0,0,2972,566,550,0,15711,0,4.558,3447,0,0,146,0,1,0,0
7218,1,0,34710,460,157,1,6739,0,4.16,1620,0,1,84,0,1,0,0
7219,0,0,28652,5491,268,0,3404,0,0.899,3786,0,0,128,0,0,0,0
7220,0,0,2218,266,140,0,4718,0,1.139,4144,0,0,69,0,0,0,0
7221,0,0,3690,11234,846,0,16484,1,4.884,3375,0,0,110,0,0,0,0
7222,0,0,32,938583,294,0,20854,1,5.027,4148,0,0,130,0,1,1,0
7223,0,0,15121,548,1233,1,17010,0,6.937,2452,0,0,87,0,0,0,0
7224,0,0,8114,126096,275,1,7556,1,2.518,3001,0,1,122,0,0,1,0
7225,0,0,579,522,493,0,976,0,0.392,2488,0,0,54,0,0,0,0
7226,0,0,14370,324,401,0,12919,0,8.276,1561,0,0,156,0,1,0,1
7227,0,0,1720,107,217,0,2603,0,0.816,3190,0,0,19,0,0,0,0
7228,0,0,32828,1014,690,0,12474,0,3.747,3329,0,1,77,0,1,0,0
7229,0,0,23489,790,375,1,15347,0,4.252,3609,0,0,21,0,1,0,0
7230,0,0,3349,2685,413,1,19025,1,5.092,3736,0,1,32,0,0,0,0
7231,0,0,2432,24,50,0,705,0,0.217,3244,0,0,22,0,0,0,0
7232,0,0,39962,359,543,1,33720,0,10.178,3313,0,0,97,0,0,1,0
7233,0,0,1041,2182,1001,1,1950,0,0.506,3854,0,0,152,0,0,0,0
7234,0,0,78357,137803,12592,1,44975,1,16.137,2787,0,0,83,0,0,1,0
7235,1,0,56301,41000,3270,1,338910,1,111.63,3036,0,0,150,0,0,1,1
7236,1,0,5327,1967,954,0,78949,0,19.6,4028,0,0,146,0,1,1,0
7237,0,0,2233,335618,4295,1,131851,1,31.642,4167,0,0,154,0,0,1,0
7238,0,0,5348,28269,10477,1,10152,1,4.548,2232,0,1,133,0,0,0,0
7239,0,0,14921,4158766,903,1,64774,1,16.609,3900,0,0,141,0,0,0,1
7240,0,0,1695,3479,1283,1,4203,0,1.269,3312,0,0,146,0,1,1,0
7241,0,0,23005,1902,703,0,14379,0,3.409,4218,0,1,79,0,0,0,0
7242,1,0,72,0,0,0,162,0,0.112,1444,0,1,35,0,0,0,0
7243,1,0,598,167,99,1,716,0,0.227,3158,0,0,114,0,1,0,0
7244,0,0,183027,3017,3150,0,30907,0,7.396,4179,0,1,159,0,1,1,0
7245,0,0,1117,4158706,5880,1,57848,1,14.248,4060,0,1,101,0,0,0,0
7246,0,0,55039,1695,1366,1,33041,0,13.437,2459,0,0,155,0,1,1,0
7247,0,0,17284,65947,137,1,33367,1,7.979,4182,0,0,54,0,0,1,0
7248,0,0,3574,172,773,1,3189,0,0.956,3336,0,0,80,0,0,0,0
7249,0,0,232577,10083,9430,0,94367,0,73.84,1278,0,1,121,0,1,0,0
7250,0,0,5637,234,181,1,12325,0,2.885,4272,0,0,42,0,0,0,0
7251,0,0,11857,1233739,1354,0,29546,1,7.108,4157,0,0,130,0,0,1,0
7252,0,0,4525,338,1324,1,1544,0,0.495,3117,0,0,141,0,0,1,0
7253,0,0,11741,62,783,0,3386,0,1.324,2557,0,1,132,0,0,0,0
7254,1,0,3348,17,239,0,1247,0,0.798,1562,0,0,48,0,0,0,0
7255,1,0,21797,456,1608,0,10047,0,6.562,1531,0,0,100,0,1,0,0
7256,0,0,3211,25491,3933,0,53550,1,14.805,3617,0,1,160,0,0,1,0
7257,0,0,2910,177,284,1,2176,0,1.395,1560,0,0,56,0,0,0,0
7258,0,0,73,4464314,700,1,20975,1,5.59,3752,0,0,67,0,0,0,0
7259,0,0,705,364352,687,0,4007,1,0.973,4119,0,0,136,0,1,1,1
7260,0,0,1152,20,15,0,2074,0,0.488,4250,0,0,60,0,0,0,0
7261,0,0,4919,544,325,0,23515,0,9.317,2524,0,0,36,0,0,0,0
7262,0,0,4314,9801,2586,0,11848,0,2.991,3961,0,0,165,0,1,1,1
7263,1,0,10720,340,318,0,754,0,0.182,4154,0,0,137,0,0,0,0
7264,0,0,46143,122971,45514,1,17819,0,5.572,3198,0,0,103,0,1,0,0
7265,1,0,3662,220,214,0,3724,0,4.407,845,0,0,50,0,1,0,0
7266,0,0,3852,7252,1129,1,36819,1,9.15,4024,0,0,108,0,0,1,0
7267,0,0,12489,14190,1590,1,15705,1,4.695,3345,0,0,160,0,0,1,0
7268,0,0,1726,2330,1633,1,4740,0,1.189,3988,0,0,40,0,0,0,0
7269,1,0,263,7,43,0,343,0,0.51,672,0,0,59,0,0,0,0
7270,0,0,15110,122556,750,1,46691,1,10.904,4282,0,0,87,0,0,0,0
7271,1,0,57897,4112,4197,0,64051,0,22.38,2862,0,0,159,0,1,0,0
7272,0,0,428,8001,3304,0,2542,1,0.613,4150,0,0,78,0,0,0,0
7273,0,0,29476,21198,559,1,19531,1,7.162,2727,0,0,155,0,0,1,0
7274,0,0,30,1179114,52,1,645,1,0.249,2586,0,0,41,0,0,0,0
7275,0,0,2752,236,0,0,6678,0,2.115,3157,0,0,72,0,0,0,0
7276,0,0,231,2462602,413,0,10548,1,2.558,4123,0,1,59,0,1,0,0
7277,0,0,13641,20807,317,1,5500,1,1.587,3466,0,0,153,0,0,1,0
7278,0,0,1307,133,167,0,1657,0,0.788,2103,0,0,102,0,0,0,1
7279,1,0,16507,476,1148,1,14553,0,19.301,754,0,1,78,0,0,0,0
7280,1,0,2666,185,179,0,991,0,0.588,1686,0,0,132,0,0,0,0
7281,1,0,107009,1491,768,1,50163,0,19.405,2585,0,1,15,0,0,0,0
7282,0,0,45829,351,469,0,13234,0,7.157,1849,0,0,18,0,0,0,0
7283,0,0,2314,591,1339,1,3468,0,0.767,4523,0,0,158,0,1,1,0
7284,0,0,12972,4286332,12106,1,14804,1,4.516,3278,0,0,160,0,0,0,0
7285,1,0,10773,183,304,0,25665,0,10.041,2556,0,0,22,0,0,0,0
7286,0,0,1,39650,684,0,81,0,0.02,4099,0,0,58,0,0,0,0
7287,1,0,1842,48,84,0,1680,0,0.402,4176,0,0,84,0,0,0,0
7288,0,0,40,7020180,196,0,5431,1,1.422,3819,0,1,137,0,0,0,0
7289,1,0,931,27,147,0,586,0,0.141,4158,0,0,112,0,0,0,0
7290,0,0,10787,893,517,1,22739,0,4.74,4797,0,0,155,0,0,1,1
7291,0,0,15274,798,718,0,14919,0,3.643,4095,0,0,125,0,0,1,0
7292,0,0,24294,9650,3628,0,30625,1,8.175,3746,0,0,102,0,1,1,0
7293,1,0,1522,37,42,1,657,0,0.737,891,0,1,136,0,0,0,0
7294,1,0,909,2772630,269,1,2282,1,0.625,3652,0,1,152,0,1,1,0
7295,0,0,11988,3760,1224,0,35977,1,8.899,4043,0,0,126,0,0,1,0
7296,0,0,5175,273673,899,1,11812,1,2.744,4305,0,0,151,0,0,0,0
7297,0,0,18391,2734429,284,1,13737,1,3.181,4319,0,0,71,0,0,0,0
7298,0,0,1168,1644026,221,1,19592,1,4.853,4037,0,0,78,0,0,0,0
7299,0,0,5307,1795,1554,1,7348,1,1.716,4282,0,0,157,0,0,1,0
7300,0,0,20907,557,742,1,29201,0,9.753,2994,0,0,91,0,0,1,0
7301,0,0,900,164,137,0,6545,0,1.983,3300,0,0,73,0,0,0,0
7302,0,0,8177,204628,3686,0,107124,1,28.08,3815,0,0,157,0,0,0,0
7303,0,0,2174,150,464,1,6560,0,1.585,4138,0,0,119,0,1,0,0
7304,0,0,35019,785,307,0,27587,0,8.181,3372,0,0,129,0,0,0,1
7305,0,0,9,11507,15409,1,852,0,0.214,3978,0,0,157,0,1,0,0
7306,0,0,20694,247,959,1,14153,0,3.178,4453,0,0,104,0,0,0,0
7307,0,0,20258,444952,1378,0,73261,1,19.704,3718,0,0,58,0,0,0,0
7308,1,0,93,54,273,0,264,0,0.065,4057,0,1,29,0,0,0,0
7309,0,0,2248,54462,292,0,8374,1,2.533,3306,0,0,63,0,0,0,1
7310,0,0,167120,646,325,0,89994,0,33.517,2685,0,1,9,0,0,0,0
7311,0,0,3479,64212,659,1,6680,1,1.447,4616,0,0,131,0,0,0,0
7312,1,0,1640,210,0,1,5749,0,1.864,3085,0,0,31,0,0,0,0
7313,0,0,637,72452,261,1,5067,1,1.371,3696,0,0,139,0,1,0,1
7314,0,0,46481,760,1085,1,209406,0,59.728,3506,0,1,109,0,0,0,0
7315,0,0,61147,412,2392,1,18163,0,5.412,3356,0,0,118,0,0,0,0
7316,1,0,89,9,0,0,198,0,0.069,2849,0,0,24,0,0,0,0
7317,0,0,8615,1365,1457,1,22404,1,8.082,2772,0,0,95,0,0,1,0
7318,0,0,243490,1094,2674,1,25754,0,7.544,3414,0,0,72,0,1,0,0
7319,1,0,1228,143,450,0,2468,0,1.227,2012,0,0,135,0,0,0,0
7320,1,0,68125,1232,890,1,37204,0,13.544,2747,0,0,24,0,0,0,0
7321,0,0,2706,344,634,1,6187,0,1.665,3716,0,0,126,0,0,0,0
7322,0,0,820,821667,294,1,6429,1,1.783,3606,0,1,155,0,0,1,0
7323,0,0,7907,15431,1430,0,76467,0,30.562,2502,0,1,142,0,0,0,1
7324,0,0,2294,198,353,0,1929,0,2.175,887,0,0,160,0,0,1,0
7325,1,0,15573,859,749,1,7512,0,3.624,2073,0,1,145,0,0,0,0
7326,1,0,16662,69,152,1,6497,0,2.965,2191,0,1,79,0,0,0,0
7327,0,0,16836,207794,12437,1,41279,1,8.478,4869,0,0,80,0,0,0,0
7328,0,0,1330,208,247,1,751,0,0.246,3055,0,1,81,0,0,0,0
7329,0,0,23,33208,91,1,1540,0,0.479,3214,0,0,142,0,0,0,0
7330,1,0,764,1265760,1119,1,2220,1,0.676,3282,0,1,121,0,0,0,0
7331,1,0,52,0,0,0,111,0,0.077,1444,0,1,69,0,0,0,0
7332,1,0,2,33,38,0,68,0,0.019,3612,0,0,145,0,0,0,0
7333,0,0,94,288,211,1,1050,0,0.273,3843,0,0,145,0,0,0,0
7334,0,0,2266,457,110,1,5632,0,2.159,2609,0,0,151,0,1,1,0
7335,0,0,13,1240997,422,0,28510,1,6.92,4120,0,0,129,0,0,1,0
7336,0,0,1401,41175,761,1,25623,0,6.158,4161,0,0,134,0,0,1,0
7337,0,0,1470,138,377,1,2658,0,0.733,3625,0,0,111,0,0,0,0
7338,1,0,14602,508,1438,0,3803,0,1.093,3479,0,0,156,0,0,0,0
7339,0,0,153151,2624,1669,1,103625,0,27.969,3705,0,0,22,0,0,1,0
7340,0,0,9761,3395,433,0,49060,0,24.108,2035,0,0,61,0,0,1,0
7341,0,0,99681,148432,1163,1,218262,1,58.39,3738,0,0,149,0,0,1,1
7342,0,0,537,494399,529,0,32481,1,7.827,4150,0,0,36,0,0,0,0
7343,0,0,11338,431496,332314,0,26938,0,6.482,4156,0,0,152,0,0,0,1
7344,0,0,36,104,268,0,6832,0,2.878,2374,0,0,51,0,0,0,0
7345,0,0,3585,1232746,816,1,89449,1,24.764,3612,0,0,135,0,0,0,0
7346,1,0,4459,16,252,0,2641,0,1.919,1376,0,1,34,0,0,0,0
7347,0,0,67,40,0,0,253,0,0.079,3196,0,0,112,0,0,0,0
7348,0,0,13443,95954,24065,0,24598,0,7.769,3166,0,0,160,0,0,0,0
7349,1,0,25133,798,1115,0,6540,0,4.841,1351,0,0,102,0,0,0,0
7350,0,0,20811,2211,3171,0,15956,0,4.093,3898,0,0,123,0,0,0,0
7351,1,0,56,1,0,0,162,0,0.118,1378,0,1,34,0,0,0,0
7352,0,0,40835,34307,1545,1,24959,1,7.563,3300,0,0,121,0,0,1,0
7353,1,0,88948,979,1048,1,8239,0,3.24,2543,0,0,123,0,1,0,0
7354,0,0,2226,1420933,516,1,460,1,0.123,3730,0,1,32,0,0,0,0
7355,0,0,5325,1341218,510,1,52961,1,12.704,4169,0,1,50,0,0,0,0
7356,1,0,26473,163,992,0,9182,0,4.863,1888,0,1,59,0,0,0,0
7357,1,0,872,69,95,1,620,0,0.751,826,0,0,147,0,0,0,0
7358,0,0,1070,231062,230,0,3552,0,0.886,4008,0,1,62,0,0,0,0
7359,0,0,8536,222,526,1,7668,0,1.837,4175,0,0,72,0,0,0,0
7360,0,0,508,45,689,0,2646,0,0.827,3198,0,1,133,0,0,1,0
7361,0,0,3546,729,1133,0,15492,0,6.556,2363,0,0,103,0,0,0,0
7362,1,0,449,1529958,325,1,1541,1,0.485,3179,0,1,113,0,0,1,1
7363,0,0,42370,3149,734,1,99837,0,41.443,2409,0,0,24,0,0,0,0
7364,1,0,3010,920,274,0,158216,0,38.161,4146,0,0,160,0,0,0,0
7365,1,0,13559,95,464,1,3172,0,0.997,3183,0,1,99,0,0,0,0
7366,1,0,5764,1690,2656,1,10756,0,3.248,3312,0,0,138,0,1,1,0
7367,0,0,276,432,1772,0,324,0,0.081,3996,0,0,60,0,0,1,0
7368,1,0,64,0,0,0,178,0,0.123,1445,0,1,52,0,0,0,0
7369,1,0,64,0,0,0,157,0,0.109,1445,0,1,84,0,0,0,0
7370,1,0,19035,341,495,1,5543,0,1.838,3015,0,0,71,0,0,0,0
7371,0,0,235,125910,540,0,18393,0,4.758,3866,0,0,92,0,0,0,1
7372,0,0,5322,631,2087,0,8665,0,2.047,4234,0,0,157,0,1,1,0
7373,0,0,1911,1374708,87,1,6292,1,2.085,3018,0,0,59,0,0,1,0
7374,0,0,1394,48,183,0,951,0,0.831,1145,0,0,30,0,0,0,0
7375,0,0,3188,324,718,1,1674,0,0.412,4062,0,0,118,0,0,1,0
7376,0,0,4074,1979,893,1,88158,0,21.274,4144,0,0,156,0,0,1,0
7377,0,0,58828,568,983,0,39483,0,10.506,3758,0,0,153,0,0,0,0
7378,0,0,25442,1484,1740,1,29135,0,8.44,3452,0,0,103,0,0,0,1
7379,0,0,10057,1103697,753,0,26459,1,6.3,4200,0,1,123,0,1,1,0
7380,0,0,5287,15094,490,0,3083,0,0.749,4116,0,0,37,0,0,0,0
7381,1,0,3309,338,204,0,7622,0,2.553,2985,0,1,16,0,0,0,0
7382,0,0,697525,2156,2364,1,366617,0,123.773,2962,0,0,99,0,0,0,0
7383,0,0,4107,2653,872,1,12211,0,3.69,3309,0,0,140,0,0,1,0
7384,0,0,2172,79873396,27290,1,22007,1,5.015,4388,0,0,116,0,0,1,0
7385,1,0,83918,94805,377,0,5653,1,2.269,2491,0,0,160,0,1,0,0
7386,0,0,1059,261079,4613,1,1934,0,0.552,3505,0,0,122,0,0,0,0
7387,1,0,126,55,67,1,90,0,0.061,1467,0,0,92,0,0,0,0
7388,0,0,156,4747099,892732,1,13163,1,3.074,4282,0,0,52,0,0,0,0
7389,0,0,229,934,55,1,1706,0,0.394,4333,0,0,133,0,0,0,0
7390,0,0,7027,97,216,0,5652,0,2.206,2562,0,1,65,0,0,0,0
7391,1,0,4155,576,572,1,2319,0,0.921,2518,0,0,155,0,0,1,0
7392,0,0,10401,41924,10929,1,130708,1,28.483,4589,0,0,111,0,1,1,0
7393,0,0,107,4279,476,0,2884,0,0.775,3720,0,0,157,0,0,1,0
7394,1,0,100,0,0,0,127,0,0.11,1156,0,1,124,0,0,0,0
7395,1,0,14650,32123,2709,1,53896,1,15.013,3590,0,0,138,0,0,1,1
7396,0,0,1497,954,112,1,1427,0,0.529,2697,0,0,107,0,0,0,0
7397,0,0,18491,320,602,1,4364,0,1.49,2929,0,0,44,0,0,0,0
7398,1,0,3389,6663498,611,1,17740,1,4.217,4207,0,1,115,0,1,0,0
7399,0,0,805,1711,1482,1,13231,0,2.778,4762,0,0,35,0,1,0,0
7400,1,0,668,59,175,0,348,0,0.475,732,0,0,67,0,0,0,0
7401,1,0,111,1,0,0,269,0,0.186,1445,0,1,157,0,0,0,0
7402,1,0,1048,82,220,0,2903,0,0.904,3211,0,0,53,0,0,0,0
7403,1,0,13414,194,432,1,22011,0,6.262,3515,0,0,18,0,0,0,0
7404,1,0,24,58,0,0,94,0,0.023,4100,0,0,141,0,0,0,0
7405,0,0,212050,161,131,0,23561,0,8.331,2828,0,1,109,0,0,1,0
7406,0,0,4175,1576802,844,1,10539,1,2.606,4044,0,0,136,0,1,1,0
7407,1,0,60328,737,241,1,12544,0,4.583,2737,0,0,39,0,0,0,0
7408,0,0,26022,247,620,1,27892,0,6.686,4172,0,0,28,0,0,0,0
7409,0,0,3817,143,350,1,4252,0,1.219,3488,0,0,153,0,1,1,0
7410,0,0,23807,181,422,1,3767,0,0.892,4223,0,0,82,0,0,0,0
7411,0,0,1449,283,160,0,18964,0,4.9,3870,0,1,85,0,0,0,0
7412,1,0,1753,144,167,0,3028,0,1.252,2419,0,1,76,0,0,0,0
7413,0,0,107829,1075,2027,1,84708,0,24.682,3432,0,1,76,0,0,1,0
7414,1,0,802,24,30,1,1243,0,0.993,1252,0,0,42,0,0,0,0
7415,0,0,1143,5003204,830,1,38327,1,10.361,3699,0,0,92,0,1,1,0
7416,0,0,36421,162,256,1,2140,0,0.757,2827,0,0,66,0,0,0,0
7417,0,0,5168,303,638,1,9669,0,3.228,2995,0,0,38,0,0,0,0
7418,0,0,84051,1272,1279,1,50612,0,15.117,3348,0,0,151,0,1,1,0
7419,1,0,13167,5934,6395,1,21117,0,6.628,3186,0,0,166,0,1,0,1
7420,1,0,51135,8494,7863,0,22111,0,8.037,2751,0,1,159,0,1,0,0
7421,1,0,1374,108,400,0,134,0,0.062,2156,0,1,78,0,0,0,0
7422,0,0,4879,964314,5778,1,7592,1,2.447,3102,0,1,46,0,0,1,0
7423,0,0,5124,144,1201,0,3953,0,1.823,2168,0,0,26,0,0,0,0
7424,1,0,976,55,538,1,265,0,0.094,2809,0,1,67,0,0,0,0
7425,0,0,2225,279,2,1,11021,0,3.599,3062,0,0,152,0,1,0,0
7426,1,0,1049,736,297,1,2550,0,1.349,1890,0,0,26,0,0,0,0
7427,0,0,45601,941,995,0,392069,0,91.776,4272,0,0,43,0,0,0,0
